0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"          [Transcriber's note: Anonymous, _Forbidden fruit luscious and exciting story_ and _More forbidden fruit or Master Percy's progress in and beyond the domestic circle_ (1898)]      A classic Victorian erotic novel    FORBIDDEN FRUIT  LUSCIOUS AND EXCITING STORY  AND  MORE FORBIDDEN FRUIT  OR  MASTER PERCY'S PROGRESS  in and beyond  the Domestic Circle      LONDON  1905    PREFACE My readers of Forbidden Fruit may wish to know the origin of the work.","[11, 2, 4, 9, 9, 5, 8, 3, 8, 5, 3, 4, 9, 5, 2, 6, 5, 2, 8, 2, 3, 6, 3, 8, 6, 4, 1, 7, 9, 6, 5, 9, 5, 8, 3, 8, 5, 3, 4, 9, 5, 2, 6, 5, 2, 8, 2, 3, 6, 3, 8, 6, 6, 4, 7, 2, 7, 2, 9, 5, 3, 4, 2, 4, 3, 6, 2, 3, 4]",351,"[3, 0, 1, 4, 3, 1, 2, 1, 3, 2, 1, 1, 3, 1, 1, 2, 2, 0, 2, 1, 1, 1, 1, 3, 1, 0, 1, 2, 4, 3, 2, 3, 1, 2, 1, 3, 2, 1, 1, 3, 1, 1, 2, 2, 0, 2, 1, 1, 1, 1, 3, 1, 2, 0, 2, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",110,0.308333333333,2,2,2,1
"It was this way, whilst I was staying at an out of the way village on the Sussex coast, I used to take long solitary walks, and several times saw a very beautiful girl sitting on a secluded part of the downs, attentively reading what looked like a manuscript in a black cover.","[2, 3, 4, 3, 6, 1, 3, 7, 2, 2, 3, 2, 3, 3, 7, 2, 3, 6, 5, 1, 4, 2, 4, 4, 8, 5, 3, 7, 5, 3, 1, 4, 9, 4, 7, 2, 1, 8, 4, 2, 3, 5, 11, 7, 4, 6, 4, 1, 10, 2, 1, 5, 5]",219,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 3, 1, 1, 1, 2, 4, 1, 2, 1, 1, 2, 1, 1, 1, 1, 5, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2]",75,0.236666666667,15,2,2,3
"Naturally I concluded she was some very studious young lady trying to improve her leisure, as she did not appear anything like the frivolous novel about what she was so intent upon.","[9, 1, 9, 3, 3, 4, 4, 8, 5, 4, 6, 2, 7, 3, 7, 2, 3, 3, 3, 6, 8, 4, 3, 9, 5, 5, 4, 3, 3, 2, 6, 4]",148,"[4, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 0, 1, 1, 3, 3, 1, 1, 3, 2, 2, 1, 0, 1, 1, 2, 2]",48,0.133333333333,13,0,0,3
"One day, on the same foot-path, I picked up what I believed to be her manuscript book, and looking curiously at the contents, was surprised to find it was a tale of the grossest kind, scenes of love and lust depicted in the most realistic manner, with Prick, Cunt, Fuck and other things mentioned in the plainest language.","[3, 3, 2, 3, 4, 9, 1, 6, 2, 4, 1, 8, 2, 2, 3, 10, 4, 3, 7, 9, 2, 3, 8, 3, 9, 2, 4, 2, 3, 1, 4, 2, 3, 8, 4, 6, 2, 4, 3, 4, 8, 2, 3, 4, 9, 6, 4, 5, 4, 4, 3, 5, 6, 9, 2, 3, 8, 8]",256,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2]",78,0.137962962963,9,2,2,3
"I sat down on the bank to enjoy this unexpected voluptuous treat, when suddenly I was startled by a breathless exclamation of: ""That's my book!","[1, 3, 4, 2, 3, 4, 2, 5, 4, 10, 10, 5, 4, 8, 1, 3, 8, 2, 1, 10, 11, 2, 4, 2, 2, 4]",115,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 3, 2, 1, 3, 1, 1, 1, 1, 1, 3, 4, 1, 1, 0, 1, 1]",38,0.0861111111111,1,1,1,0
"Oh, give it me back, Sir; I must have dropped it as I passed along here, a short time ago, and ran back to find it.""","[2, 4, 2, 2, 4, 3, 1, 4, 4, 7, 2, 2, 1, 6, 5, 4, 1, 5, 4, 3, 3, 3, 4, 2, 4, 2]",84,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",28,0.0,1,1,1,0
"""Your book, Miss.","[4, 4, 4]",12,"[1, 1, 1]",3,0.0,0,1,1,0
"I was just looking to see if there was any address in it, when I saw what it was about.","[1, 3, 4, 7, 2, 3, 2, 5, 3, 3, 7, 2, 2, 4, 1, 3, 4, 2, 3, 5]",66,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2]",24,0.0,11,1,1,0
"Excuse my looking, it was done quite innocently, and your secret is safe with me.""","[6, 2, 7, 2, 3, 4, 5, 10, 3, 4, 6, 2, 4, 4, 2]",64,"[2, 1, 2, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1]",21,0.1375,12,1,1,0
"Realising at once the shame of the thing, she gasped for breath, flushed crimson, and then turning pale as death, fell fainting at my feet, before I could catch her in my arms.","[9, 2, 4, 3, 5, 2, 3, 5, 3, 6, 3, 6, 7, 7, 3, 4, 7, 4, 2, 5, 4, 8, 2, 2, 4, 6, 1, 5, 5, 3, 2, 2, 4]",138,"[4, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",41,-0.21,18,1,1,4
"Reclining her against the mossy bank upon which I had been sitting, I rubbed and chafed her hands, squeezing her fingers quite painfully, in order to bring her to herself, but for several minutes without success, as there was no chance to obtain either water or brandy in such a place.","[9, 3, 7, 3, 5, 4, 4, 5, 1, 3, 4, 7, 1, 6, 3, 6, 3, 5, 9, 3, 7, 5, 9, 2, 5, 2, 5, 3, 2, 7, 3, 3, 7, 7, 7, 7, 2, 5, 3, 2, 6, 2, 6, 6, 5, 2, 6, 2, 4, 1, 5]",229,"[3, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1]",72,-0.1,9,2,2,3
"Presently she murmured ""Fuck me!","[9, 3, 8, 4, 2]",26,"[3, 0, 2, 1, 1]",7,-0.25,10,1,1,4
Shove in into me!,"[5, 2, 4, 2]",13,"[1, 1, 2, 1]",5,0.0,0,1,1,0
"I want it all--I must have it now;"" and a succession of bawdy expressions, quite shocking from the lips of such a young girl, as she could not be more than seventeen, at most.","[1, 4, 2, 3, 1, 4, 4, 2, 3, 3, 1, 10, 2, 5, 11, 5, 8, 4, 3, 4, 2, 4, 1, 5, 4, 2, 3, 5, 3, 2, 4, 4, 9, 2, 4]",134,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 1]",42,0.02,1,1,1,3
"It was incredible she could be so depraved, but it seemed a striking confirmation of what a doctor once told me, viz, that even the most virtuous girls often use frightfully obscene words, when recovering from a fainting fit.","[2, 3, 10, 3, 5, 2, 2, 8, 3, 2, 6, 1, 8, 12, 2, 4, 1, 6, 4, 4, 2, 3, 4, 4, 3, 4, 8, 5, 5, 3, 11, 7, 5, 4, 10, 4, 1, 8, 3]",182,"[1, 1, 3, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 3, 2, 1, 1, 4, 1, 1, 2, 1]",56,0.575,19,0,0,2
"Anyhow, I resolved not to take advantage of her, and behave honourably to her.","[6, 1, 8, 3, 2, 4, 9, 2, 3, 3, 6, 10, 2, 3]",62,"[3, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 4, 1, 1]",23,0.0,11,1,1,0
"As she came round a little she opened her eyes with the question: ""Oh!","[2, 3, 4, 5, 1, 6, 3, 6, 3, 4, 4, 3, 8, 2]",54,"[1, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 2, 1]",13,-0.2171875,10,1,1,4
"where am I?""","[5, 2, 1]",8,"[1, 1, 1]",3,0.0,0,1,1,0
"And catching sight of me holding her hands so tightly, all her shame returned to her in quite an overwhelming sense, and bursting into tears, she cried so bitterly, it was a long time before I could reassure her.","[3, 8, 5, 2, 2, 7, 3, 5, 2, 7, 3, 3, 5, 8, 2, 3, 2, 5, 2, 12, 5, 3, 8, 4, 5, 3, 5, 2, 8, 2, 3, 1, 4, 4, 6, 1, 5, 8, 3]",169,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 2, 0, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1]",53,0.154285714286,13,0,0,3
"Promising to keep the secret of her book, I only asked one thing, and that was that she would not avoid me, and allow me to see her again.","[9, 2, 4, 3, 6, 2, 3, 4, 1, 4, 5, 3, 5, 3, 4, 3, 4, 3, 5, 3, 5, 2, 3, 5, 2, 2, 3, 3, 5]",106,"[3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2]",35,-0.0666666666667,1,1,1,0
"This of course led to a close friendship between us; I lent her a variety of voluptuous books, and she let me have the manuscript to copy for my printer, but would not impart to me how she came by it, saying: ""Some day, perhaps, after I am married, then I will let you Fuck me, and tell you all; it will not be long, my wedding is fixed to come off in two months time; I'm a virgin and mean to be so till I have my husband, but have to thank your forbearance that dreadful day when, you found my book, and did not take advantage of the situation.","[4, 2, 6, 3, 2, 1, 5, 10, 7, 2, 1, 4, 3, 1, 7, 2, 10, 5, 3, 3, 3, 2, 4, 3, 10, 2, 4, 3, 2, 7, 3, 5, 3, 6, 2, 2, 3, 3, 4, 2, 2, 6, 4, 3, 7, 5, 1, 2, 7, 4, 1, 4, 3, 3, 4, 2, 3, 4, 3, 3, 2, 4, 3, 2, 4, 2, 7, 2, 5, 2, 4, 3, 2, 3, 6, 4, 1, 2, 1, 6, 3, 4, 2, 2, 2, 4, 1, 4, 2, 7, 3, 4, 2, 5, 4, 11, 4, 8, 3, 4, 3, 5, 2, 4, 3, 3, 3, 4, 9, 2, 3, 9]",419,"[1, 1, 1, 0, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 0, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3]",137,-0.235416666667,6,2,2,1
"I both respect and love you for it.""","[1, 4, 7, 3, 4, 3, 3, 2]",27,"[1, 1, 2, 1, 1, 1, 1, 1]",9,0.5,8,0,0,2
She would permit me every familiarity but the one thing.,"[3, 5, 6, 2, 5, 11, 3, 3, 3, 5]",46,"[0, 1, 2, 1, 3, 6, 1, 1, 1, 1]",17,0.0,11,1,1,0
"We Frigged, Sucked, and enjoyed every other pleasure, both abroad, and in my own rooms, where she would visit me, having perfect liberty, living with an old nurse of hers; so not a soul in the place knew anything about either of us.","[2, 7, 6, 3, 7, 5, 5, 8, 4, 6, 3, 2, 2, 3, 5, 5, 3, 5, 5, 2, 6, 7, 7, 6, 4, 2, 3, 5, 2, 4, 2, 3, 1, 4, 2, 3, 5, 4, 8, 5, 6, 2, 2]",181,"[1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1]",58,0.415,17,0,0,3
"When we parted it was, ""Au Revoir,"" and some day I may have more to tell.","[4, 2, 6, 2, 3, 2, 6, 3, 4, 3, 1, 3, 4, 4, 2, 4]",53,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17,0.5,8,0,0,2
THE AUTHOR.,"[3, 6]",9,"[1, 2]",3,0.0,0,1,1,0
"FORBIDDEN FRUIT  How well I remember my early days, almost to babyhood when it was always the care of my beautiful mother to bath me herself every day; there was also Mary my nursemaid, but when Mamma had to be away at any time the supervision of my bath was delegated to her sister.","[9, 5, 3, 4, 1, 8, 2, 5, 4, 6, 2, 8, 4, 2, 3, 6, 3, 4, 2, 2, 9, 6, 2, 4, 2, 7, 5, 3, 5, 3, 4, 4, 2, 9, 3, 4, 5, 3, 2, 2, 4, 2, 3, 4, 3, 11, 2, 2, 4, 3, 9, 2, 3, 6]",225,"[3, 1, 1, 1, 1, 3, 1, 3, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 2]",84,0.475,15,2,2,3
"Auntie Gertie, a pretty girl of sixteen or seventeen.","[6, 6, 1, 6, 4, 2, 7, 2, 9]",43,"[2, 2, 1, 2, 1, 1, 2, 1, 3]",15,0.25,12,0,0,0
Till six or seven years of age I slept in a cot in my parents' own bed-room.,"[4, 3, 2, 5, 5, 2, 3, 1, 5, 2, 1, 3, 2, 2, 7, 3, 8]",58,"[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",21,0.6,8,0,0,2
