0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"          THROUGH THE LOOKING-GLASS  By Lewis Carroll   The Millennium Fulcrum Edition 1.7     CHAPTER I. Looking-Glass house  One thing was certain, that the WHITE kitten had had nothing to do with it:--it was the black kitten's fault entirely.","[7, 3, 13, 2, 5, 7, 3, 10, 7, 7, 3, 7, 1, 13, 5, 3, 5, 3, 7, 4, 3, 5, 6, 3, 3, 7, 2, 2, 4, 2, 2, 3, 3, 5, 6, 2, 5, 8]",186,"[1, 1, 3, 1, 2, 2, 1, 3, 2, 3, 0, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 4]",55,0.0119047619048,5,1,1,2
"For the white kitten had been having its face washed by the old cat for the last quarter of an hour (and bearing it pretty well, considering); so you see that it COULDN'T have had any hand in the mischief.","[3, 3, 5, 6, 3, 4, 6, 3, 4, 6, 2, 3, 3, 3, 3, 3, 4, 7, 2, 2, 4, 3, 7, 2, 6, 4, 11, 2, 3, 3, 4, 2, 5, 3, 4, 3, 3, 4, 2, 3, 8]",161,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 3]",52,0.0875,5,1,1,2
"The way Dinah washed her children's faces was this: first she held the poor thing down by its ear with one paw, and then with the other paw she rubbed its face all over, the wrong way, beginning at the nose: and just now, as I said, she was hard at work on the white kitten, which was lying quite still and trying to purr--no doubt feeling that it was all meant for its good.","[3, 3, 5, 6, 3, 8, 2, 5, 3, 4, 5, 3, 4, 3, 4, 5, 4, 2, 3, 3, 4, 3, 3, 3, 4, 4, 3, 5, 3, 3, 6, 3, 4, 3, 4, 3, 5, 3, 9, 2, 3, 4, 3, 4, 3, 2, 1, 4, 3, 3, 4, 2, 4, 2, 3, 5, 6, 5, 3, 5, 5, 5, 3, 6, 2, 4, 2, 5, 7, 4, 2, 3, 3, 5, 3, 3, 4]",290,"[1, 1, 2, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",83,-0.0652777777778,3,1,1,2
"But the black kitten had been finished with earlier in the afternoon, and so, while Alice was sitting curled up in a corner of the great arm-chair, half talking to herself and half asleep, the kitten had been having a grand game of romps with the ball of worsted Alice had been trying to wind up, and had been rolling it up and down till it had all come undone again; and there it was, spread over the hearth-rug, all knots and tangles, with the kitten running after its own tail in the middle.","[3, 3, 5, 6, 3, 4, 8, 4, 7, 2, 3, 9, 3, 2, 5, 5, 3, 7, 6, 2, 2, 1, 6, 2, 3, 5, 9, 4, 7, 2, 7, 3, 4, 6, 3, 6, 3, 4, 6, 1, 5, 4, 2, 5, 4, 3, 4, 2, 7, 5, 3, 4, 6, 2, 4, 2, 3, 3, 4, 7, 2, 2, 3, 4, 4, 2, 3, 3, 4, 6, 5, 3, 5, 2, 3, 6, 4, 3, 10, 3, 5, 3, 7, 4, 3, 6, 7, 5, 3, 3, 4, 2, 3, 6]",391,"[1, 1, 1, 2, 1, 1, 2, 1, 4, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1]",122,0.0844444444444,12,1,1,2
"'Oh, you wicked little thing!'","[3, 3, 6, 6, 5]",23,"[1, 1, 1, 1, 1]",5,-0.234375,6,0,0,4
"cried Alice, catching up the kitten, and giving it a little kiss to make it understand that it was in disgrace.","[5, 5, 8, 2, 3, 6, 3, 6, 2, 1, 6, 4, 2, 4, 2, 10, 4, 2, 3, 2, 8]",88,"[1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2]",28,0.20625,2,2,2,3
"'Really, Dinah ought to have taught you better manners!","[7, 5, 5, 2, 4, 6, 3, 6, 7]",45,"[3, 2, 1, 1, 1, 1, 1, 2, 2]",14,0.4125,17,2,2,0
"You OUGHT, Dinah, you know you ought!'","[3, 5, 5, 3, 4, 3, 5]",28,"[1, 1, 2, 1, 1, 1, 1]",8,0.0,1,0,0,4
"she added, looking reproachfully at the old cat, and speaking in as cross a voice as she could manage--and then she scrambled back into the arm-chair, taking the kitten and the worsted with her, and began winding up the ball again.","[3, 5, 7, 13, 2, 3, 3, 3, 3, 8, 2, 2, 5, 1, 5, 2, 3, 5, 6, 3, 4, 3, 9, 4, 4, 3, 9, 6, 3, 6, 3, 3, 7, 4, 3, 3, 5, 7, 2, 3, 4, 5]",184,"[0, 1, 2, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 0, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2]",53,0.0333333333333,5,1,1,2
"But she didn't get on very fast, as she was talking all the time, sometimes to the kitten, and sometimes to herself.","[3, 3, 3, 3, 3, 2, 4, 4, 2, 3, 3, 7, 3, 3, 4, 9, 2, 3, 6, 3, 9, 2, 7]",91,"[1, 0, 1, 0, 1, 1, 2, 1, 1, 0, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 3, 1, 2]",28,0.26,2,2,2,3
