0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"Team at http://www.pgdp.net           THE  PRACTICE & SCIENCE  OF  DRAWING  BY  HAROLD SPEED  Associe de la Societe Nationale des Beaux-Arts, Paris; Member of the Royal Society of Portrait Painters, &c.         *       *       *       *       *  With 93 Illustrations & Diagrams         *       *       *       *       *  LONDON SEELEY, SERVICE & CO. LIMITED 38 GREAT RUSSELL STREET 1913         *       *       *       *       *  [Illustration: Plate I.","[4, 2, 4, 12, 3, 8, 7, 2, 7, 2, 6, 5, 7, 2, 2, 7, 9, 3, 10, 5, 6, 2, 3, 5, 7, 2, 8, 8, 1, 4, 2, 13, 8, 6, 6, 7, 2, 7, 2, 5, 7, 6, 4, 12, 5, 1]",246,"[2, 1, 0, 1, 1, 2, 2, 1, 2, 1, 2, 0, 3, 1, 1, 3, 3, 0, 3, 2, 2, 1, 1, 2, 4, 1, 2, 2, 0, 1, 0, 4, 3, 2, 2, 2, 1, 2, 0, 2, 2, 1, 0, 4, 1, 1]",74,0.364285714286,2,0,0,4
"FOUR PHOTOGRAPHS OF SAME MONOCHROME PAINTING IN DIFFERENT STAGES ILLUSTRATING A METHOD OF STUDYING MASS DRAWING WITH THE BRUSH]         *       *       *       *       *     PREFACE   Permit me in the first place to anticipate the disappointment of any student who opens this book with the idea of finding ""wrinkles"" on how to draw faces, trees, clouds, or what not, short cuts to excellence in drawing, or any of the tricks so popular with the drawing masters of our grandmothers and still dearly loved by a large number of people.","[4, 11, 2, 4, 10, 8, 2, 9, 6, 12, 1, 6, 2, 8, 4, 7, 4, 3, 5, 7, 6, 2, 2, 3, 5, 5, 2, 10, 3, 14, 2, 3, 7, 3, 5, 4, 4, 4, 3, 4, 2, 7, 8, 2, 3, 2, 4, 5, 5, 6, 2, 4, 3, 5, 4, 2, 10, 2, 7, 2, 3, 2, 3, 6, 2, 7, 4, 3, 7, 7, 2, 3, 12, 3, 5, 6, 5, 2, 1, 5, 6, 2, 6]",393,"[1, 3, 1, 1, 3, 2, 1, 3, 1, 4, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 2, 2, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1]",122,0.145535714286,8,0,0,0
"No good can come of such methods, for there are no short cuts to excellence.","[2, 4, 3, 4, 2, 4, 7, 3, 5, 3, 2, 5, 4, 2, 10]",60,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3]",18,-0.116666666667,13,1,1,2
But help of a very practical kind it is the aim of the following pages to give; although it may be necessary to make a greater call upon the intelligence of the student than these Victorian methods attempted.,"[3, 4, 2, 1, 4, 9, 4, 2, 2, 3, 3, 2, 3, 9, 5, 2, 4, 8, 2, 3, 2, 9, 2, 4, 1, 7, 4, 4, 3, 12, 2, 3, 7, 4, 5, 9, 7, 9]",169,"[1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 3, 1, 2, 1, 4, 1, 1, 2, 1, 1, 4, 2, 2]",59,0.26,11,0,0,4
It was not until some time after having passed through the course of training in two of our chief schools of art that the author got any idea of what drawing really meant.,"[2, 3, 3, 5, 4, 4, 5, 6, 6, 7, 3, 6, 2, 8, 2, 3, 2, 3, 5, 7, 2, 3, 4, 3, 6, 3, 3, 4, 2, 4, 7, 6, 5]",138,"[1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 2, 3, 2]",46,0.2,11,0,0,4
"What was taught was the faithful copying of a series of objects, beginning with the simplest forms, such as cubes, cones, cylinders, &c. (an excellent system to begin with at present in danger of some neglect), after which more complicated objects in plaster of Paris were attempted, and finally copies of the human head and figure posed in suspended animation and supported by blocks, &c. In so far as this was accurately done, all this mechanical training of eye and hand was excellent; but it was not enough.","[4, 3, 6, 3, 3, 8, 7, 2, 1, 6, 2, 7, 9, 4, 3, 8, 5, 4, 2, 5, 5, 9, 1, 2, 9, 6, 2, 5, 4, 2, 7, 2, 6, 2, 4, 7, 5, 5, 4, 11, 7, 2, 7, 2, 5, 4, 9, 3, 7, 6, 2, 3, 5, 4, 3, 6, 5, 2, 9, 9, 3, 9, 2, 6, 1, 2, 2, 3, 2, 4, 3, 10, 4, 3, 4, 10, 8, 2, 3, 3, 4, 3, 9, 3, 2, 3, 3, 6]",407,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 3, 0, 1, 3, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 3, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 4, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 4, 2, 1, 0, 1, 1, 1, 3, 1, 1, 1, 1, 2]",130,0.227272727273,8,0,0,0
"And when with an eye trained to the closest mechanical accuracy the author visited the galleries of the Continent and studied the drawings of the old masters, it soon became apparent that either his or their ideas of drawing were all wrong.","[3, 4, 4, 2, 3, 7, 2, 3, 7, 10, 8, 3, 6, 7, 3, 9, 2, 3, 9, 3, 7, 3, 8, 2, 3, 3, 7, 2, 4, 6, 8, 4, 6, 3, 2, 5, 5, 2, 7, 4, 3, 5]",197,"[1, 1, 1, 1, 0, 1, 1, 1, 2, 4, 4, 1, 2, 2, 1, 3, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 1]",64,-0.116666666667,4,1,1,0
"Very few drawings could be found sufficiently ""like the model"" to obtain the prize at either of the great schools he had attended.","[4, 3, 8, 5, 2, 5, 12, 4, 3, 5, 2, 6, 3, 5, 2, 6, 2, 3, 5, 7, 2, 3, 8]",105,"[2, 1, 2, 1, 1, 1, 5, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2]",34,0.27,11,0,0,4
Luckily there was just enough modesty left for him to realise that possibly they were in some mysterious way right and his own training in some way lacking.,"[7, 5, 3, 4, 6, 7, 4, 3, 3, 2, 7, 4, 8, 4, 4, 2, 4, 10, 3, 5, 3, 3, 3, 8, 2, 4, 3, 7]",128,"[3, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",41,0.174149659864,11,0,0,4
And so he set to work to try and climb the long uphill road that separates mechanically accurate drawing from artistically accurate drawing.,"[3, 2, 2, 3, 2, 4, 2, 3, 3, 5, 3, 4, 6, 4, 4, 9, 12, 8, 7, 4, 12, 8, 7]",117,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 5, 3, 2, 1, 5, 3, 2]",40,0.25,11,0,0,4
