0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"            The Time Machine, by H. G. Wells [1898]     I   The Time Traveller (for so it will be convenient to speak of him) was expounding a recondite matter to us.","[3, 4, 7, 2, 1, 1, 5, 4, 1, 3, 4, 9, 3, 2, 2, 4, 2, 10, 2, 5, 2, 3, 3, 10, 1, 9, 6, 2, 2]",112,"[1, 1, 2, 1, 0, 0, 1, 0, 1, 1, 1, 3, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 3, 1, 3, 2, 1, 1]",38,0.0,14,0,0,1
"His grey eyes shone and twinkled, and his usually pale face was flushed and animated.","[3, 4, 4, 5, 3, 8, 3, 3, 7, 4, 4, 3, 7, 3, 8]",69,"[1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3]",18,-0.13,8,1,1,0
"The fire burned brightly, and the soft radiance of the incandescent lights in the lilies of silver caught the bubbles that flashed and passed in our glasses.","[3, 4, 6, 8, 3, 3, 4, 8, 2, 3, 12, 6, 2, 3, 6, 2, 6, 6, 3, 7, 4, 7, 3, 6, 2, 3, 7]",129,"[1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",35,0.4,12,2,2,1
"Our chairs, being his patents, embraced and caressed us rather than submitted to be sat upon, and there was that luxurious after-dinner atmosphere when thought roams gracefully free of the trammels of precision.","[3, 6, 5, 3, 7, 8, 3, 8, 2, 6, 4, 9, 2, 2, 3, 4, 3, 5, 3, 4, 9, 12, 10, 4, 7, 5, 10, 4, 2, 3, 8, 2, 9]",175,"[1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 4, 3, 1, 1, 1, 4, 1, 1, 1, 2, 1, 3]",52,0.4,18,0,0,2
And he put it to us in this way--marking the points with a lean forefinger--as we sat and lazily admired his earnestness over this new paradox (as we thought it) and his fecundity.,"[3, 2, 3, 2, 2, 2, 2, 4, 3, 7, 3, 6, 4, 1, 4, 10, 2, 2, 3, 3, 6, 7, 3, 11, 4, 4, 3, 7, 2, 2, 7, 2, 3, 3, 9]",141,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 3, 2, 1, 4, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 4]",52,-0.0568181818182,9,0,0,2
'You must follow me carefully.,"[4, 4, 6, 2, 9]",25,"[1, 1, 2, 1, 4]",9,-0.1,6,1,1,0
I shall have to controvert one or two ideas that are almost universally accepted.,"[1, 5, 4, 2, 10, 3, 2, 3, 5, 4, 3, 6, 11, 8]",67,"[1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 5, 2]",24,0.0,10,1,1,1
"The geometry, for instance, they taught you at school is founded on a misconception.'","[3, 8, 3, 8, 4, 6, 3, 2, 6, 2, 7, 2, 1, 13]",68,"[1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4]",20,0.0,10,1,1,0
'Is not that rather a large thing to expect us to begin upon?',"[3, 3, 4, 6, 1, 5, 5, 2, 6, 2, 2, 5, 4]",48,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2]",17,0.214285714286,17,2,2,0
"said Filby, an argumentative person with red hair.","[4, 5, 2, 13, 6, 4, 3, 4]",41,"[1, 2, 1, 5, 2, 1, 0, 1]",13,0.0,1,1,1,0
'I do not mean to ask you to accept anything without reasonable ground for it.,"[2, 2, 3, 4, 2, 3, 3, 2, 6, 8, 7, 10, 6, 3, 2]",63,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 2, 4, 1, 1, 1]",23,0.178125,15,2,2,0
You will soon admit as much as I need from you.,"[3, 4, 4, 5, 2, 4, 2, 1, 4, 4, 3]",36,"[1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1]",11,0.2,17,1,1,0
"You know of course that a mathematical line, a line of thickness _nil_, has no real existence.","[3, 4, 2, 6, 4, 1, 12, 4, 1, 4, 2, 9, 3, 3, 2, 4, 9]",73,"[1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3]",25,-0.05,10,1,1,1
They taught you that?,"[4, 6, 3, 4]",17,"[1, 1, 1, 1]",4,0.0,6,1,1,0
Neither has a mathematical plane.,"[7, 3, 1, 12, 5]",28,"[2, 1, 1, 5, 1]",10,0.0,6,1,1,0
These things are mere abstractions.',"[5, 6, 3, 4, 12]",30,"[1, 1, 1, 1, 3]",7,-0.5,3,1,1,4
"'That is all right,' said the Psychologist.","[5, 2, 3, 5, 4, 3, 12]",34,"[1, 1, 1, 1, 1, 1, 4]",10,0.285714285714,17,2,2,3
"'Nor, having only length, breadth, and thickness, can a cube have a real existence.'","[4, 6, 4, 6, 7, 3, 9, 3, 1, 4, 4, 1, 4, 9]",65,"[1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 3]",21,0.1,10,1,1,0
"'There I object,' said Filby.","[6, 1, 6, 4, 5]",22,"[1, 1, 2, 1, 2]",7,0.0,6,1,1,0
'Of course a solid body may exist.,"[3, 6, 1, 5, 4, 3, 5]",27,"[1, 1, 1, 2, 2, 1, 2]",10,0.0,6,1,1,0
All real things--'  'So most people think.,"[3, 4, 6, 3, 4, 6, 5]",31,"[1, 2, 1, 1, 1, 1, 1]",8,0.35,17,2,2,3
But wait a moment.,"[3, 4, 1, 6]",14,"[1, 1, 1, 2]",5,0.0,6,1,1,0
Can an _instantaneous_ cube exist?',"[3, 2, 13, 4, 5]",27,"[1, 1, 4, 1, 2]",9,0.0,6,1,1,0
"'Don't follow you,' said Filby.","[3, 3, 6, 3, 4, 5]",24,"[1, 0, 2, 1, 1, 2]",7,0.0,6,1,1,0
