0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"     TREASURE ISLAND  by Robert Louis Stevenson     TREASURE ISLAND  To S.L.O., an American gentleman in accordance with whose classic taste the following narrative has been designed, it is now, in return for numerous delightful hours, and with the kindest wishes, dedicated by his affectionate friend, the author.","[8, 6, 2, 6, 5, 9, 8, 6, 2, 5, 2, 8, 9, 2, 10, 4, 5, 7, 5, 3, 9, 9, 3, 4, 8, 2, 2, 3, 2, 6, 3, 8, 10, 5, 3, 4, 3, 7, 6, 9, 2, 3, 12, 6, 3, 6]",250,"[3, 2, 1, 2, 1, 3, 3, 2, 1, 1, 1, 4, 3, 1, 3, 1, 1, 2, 1, 1, 3, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 2, 1, 3, 1, 1, 4, 2, 1, 2]",81,0.233333333333,7,1,1,1
"TO THE HESITATING PURCHASER                 If sailor tales to sailor tunes,                   Storm and adventure, heat and cold,                If schooners, islands, and maroons,                   And buccaneers, and buried gold,                And all the old romance, retold                   Exactly in the ancient way,                Can please, as me they pleased of old,                   The wiser youngsters of today:                 --So be it, and fall on!","[2, 3, 10, 9, 2, 6, 5, 2, 6, 5, 5, 3, 9, 4, 3, 4, 2, 9, 7, 3, 7, 3, 10, 3, 6, 4, 3, 3, 3, 3, 7, 6, 7, 2, 3, 7, 3, 3, 6, 2, 2, 4, 7, 2, 3, 3, 5, 10, 2, 5, 2, 2, 2, 3, 4, 2]",248,"[1, 1, 4, 3, 1, 2, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1]",83,0.075,7,1,1,1
"If not,                   If studious youth no longer crave,                His ancient appetites forgot,                   Kingston, or Ballantyne the brave,                Or Cooper of the wood and wave:                   So be it, also!","[2, 3, 2, 8, 5, 2, 6, 5, 3, 7, 9, 6, 8, 2, 10, 3, 5, 2, 6, 2, 3, 4, 3, 4, 2, 2, 2, 4]",120,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 3, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2]",40,1.0,9,2,2,2
And may I                And all my pirates share the grave                   Where these and their creations lie!,"[3, 3, 1, 3, 3, 2, 7, 5, 3, 5, 5, 5, 3, 5, 9, 3]",65,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1]",19,0.0,8,0,0,3
CONTENTS       PART ONE      The Old Buccaneer       1.,"[8, 4, 3, 3, 3, 9, 1]",31,"[2, 1, 1, 1, 1, 3, 0]",9,0.1,15,0,0,3
THE OLD SEA-DOG AT THE ADMIRAL BENBOW     11      2.,"[3, 3, 7, 2, 3, 7, 6, 2, 1]",34,"[1, 1, 3, 1, 1, 3, 2, 0, 0]",12,0.1,15,0,0,3
BLACK DOG APPEARS AND DISAPPEARS .,"[5, 3, 7, 3, 10]",28,"[1, 1, 3, 1, 4]",10,-0.166666666667,13,0,0,3
.,[],0,[],0,0.0,2,0,0,3
.,[],0,[],0,0.0,2,0,0,3
.,[],0,[],0,0.0,2,0,0,3
